12,Shigatsu wa kimi no uso,"Kōsei Arima era un famoso y prodigioso pianista a su corta edad debido a las prácticas diarias de piano que realizaba con su madre para complacer el deseo de esta. Su madre, que también era su profesora, murió debido a una enfermedad que la mantuvo hospitalizada la mayor parte de la infancia de Kousei. Debido a la muerte de ésta y sus remordimientos por haberla dejado sola, Kosei tuvo una crisis emocional mientras tocaba en una competición de piano a la edad de once años. Como resultado, Kousei es incapaz de tocar el piano, ya que a medida que va tocando una pieza musical, el sonido de las teclas se va apagando hasta el grado de no escucharlo, aun cuando no tiene problema alguno de audición. Desde entonces, Kousei ve el mundo monótono, sin color alguno, y abandona tanto la música como el piano.

Dos años más tarde, asiste a la preparatoria escolar junto con sus amigos de la infancia, Tsubaki Sawabe y Ryōta Watari, hasta que un día una extraña chica aparece en su vida y lo cambia todo. Kaori Miyazono, una hermosa y extrovertida violinista sin remordimiento, que en su estilo musical refleja su personalidad, su forma de sentir y su profundo deseo de que el público la recuerde a través de la música. Kaori lo ayuda a volver al mundo de la música y le muestra que ésta debería ser libre e impredecible, expresando su sentir al público, a diferencia del estructurado y rígido estilo al cual Kousei estaba acostumbrado.


","Musica
",Drama,Escolar,"OP1
",shigatsu.jpg,1
9,Tengen Toppa Gurren Lagann,"Gurren Lagann tiene lugar en un futuro donde la Tierra está dominada por el Rey Espiral, Lordgenome, que obliga a la humanidad a vivir en aldeas subterráneas aisladas. Estos pueblos no tienen contacto con el mundo de la superficie u otros pueblos, estando bajo la constante amenaza de terremotos. Los cavadores son aldeanos reclutados para expandir las casas subterráneas cada vez a mayor profundidad. Simon, un joven cavador pusilánime, repudiado por los demás, halla protección en la figura fraternal de su mejor amigo, Kamina, un excéntrico delincuente. Kamina anima a Simon a unirse a su banda, la Brigada Gurren, para ayudarle a cumplir su sueño de ver el mundo de la superficie. Un día, Simon desentierra una llave con forma de taladro, el Taladro Núcleo, y un pequeño mecanoide que parece una cara, el Ganmen. Poco después, un enorme Ganmen cae atravesando el techo y ataca al pueblo, perseguido por una chica llamada Yoko, que intenta repeler al Ganmen. Simon usa su Taladro Núcleo para activar al pequeño Ganmen (que Kamina llama Lagann), y con él destruye al grande y llega hasta la superficie.

Yoko informa a Simon y Kamina que los humanos de la superficie son atacados todos los días por Ganmen pilotados por hombres bestia, criaturas humanoides del ejército de Lordgenome. Kamina roba un Ganmen y le llama Gurren, que se combina con Lagann para formar el mecanoide Gurren Lagann. Sus acciones inspiran a otros humanos a robar otros Ganmen y formar parte del Equipo Gurren, por lo que Kamina renombra al Equipo como Dai-Gurren. Con el tiempo el Equipo Dai-Gurren captura una fortaleza Ganmen enemiga, usándola como base de operaciones; uno de los cuatro generales de Lordgenome mata a Kamina en la batalla previa. Rossiu, un chico de otro pueblo, se encarga de pilotar a Gurren, pero la muerte de Kamina provoca que Simon se hunda en la depresión, hasta que conoce a Nia, la hija de Lordgenome. El Equipo Dai-Gurren inicialmente desconfía de ella, pero permiten que se les una cuando ven que fue abandonada por su padre, como muchos otros anteriormente. Nia ayuda a Simón a aceptar la muerte de Kamina, el Equipo Dai-Gurren le pide que asuma el papel de líder, dirigiéndoles contra el palacio de Lordgenome. Se desvela que el palacio es un Ganmen gigante y comienza a lanzar ejércitos de Ganmen contra ellos. Las fuerzas humanas los mantienen a raya, mientras Simon, Nia y Rossiu combaten en el Gurren Lagann contra Lordgenome y su Ganmen. Cuando ambos mecanoides quedan dañados, Lordgenome vence con sus propias manos al Lagann de Simon. Éste usa su Taladro Núcleo para derrotarlo definitivamente.

Durante los siete años siguientes, la humanidad prospera en la superficie con Simon y los miembros del Equipo Dai-Gurren como gobierno mundial. Cuando la población mundial llega a un millón de personas, aparece una raza alienígena, los Anti-Espirales, y usan a Nia para anunciar el choque de la Luna con la Tierra, que acabaría con toda la vida en el planeta y evitaría su evolución, que pondría en peligro al universo con un cataclismo, la Espiral Némesis. Con la ayuda de Lordgenome, resucitado como bio-ordenador, que fue miembro anteriormente de un grupo de guerreros intergalácticos que combatió a los Anti-Espirales y escondió a la humanidad bajo tierra para protegerla de éstos, y con la ayuda de Viral, un viejo enemigo de Simon, pilotando a Gurren, Simon, Gurren Lagann y el Equipo Dai-Gurren evitan el choque de la Luna, desvelándose que ésta es el buque insignia de Lordgenome, reprogramada por los Anti-Espirales. Al usarla, recuperan la Luna verdadera de la mini dimensión donde la habían escondido los Anti-Espirales. Van al planeta Anti-Espiral, donde rescatan a Nia con grandes sacrificios, y tras una batalla que abarca todo el universo, Simon en el Lagann destruye finalmente a los Anti-Espirales. Como la existencia de Nia está unida a los Anti-Espirales, ella muere. Simon pasa el resto de su vida vagando por el planeta como un vagabundo desconocido, mientras que sus compañeros trabajan con otras razas por toda la galaxia para evitar la Espiral Némesis y garantizar así la seguridad del universo.


","Mecha
",Accion,Comedia,"OP2
",tengen.jpg,16
15,Btooom!,"Ryota Sakamoto es un joven desempleado de 22 años de edad que vive con su madre y su padrastro. En el mundo real, puede no haber nada realmente especial acerca de él, pero en línea, es uno de los mejores jugadores del mundo del juego de combate llamado Btooom!.

Un día, se despierta en lo que parece ser una isla tropical, aunque él no recuerda nada de cómo o por qué ha llegado a estar allí. Mientras inspecciona el lugar, Ryōta ve a alguien y pide ayuda. El extraño responde lanzándole bombas e intentando asesinarlo, en ese momento se da cuenta que su vida está en peligro y que de alguna manera ha quedado atrapado en una versión real de su juego favorito, donde deberá escoger entre matar a sus oponentes o buscar una forma de salir de allí y salvar a quienes pueda.
",Seinen,Ciencia Ficcion,Psicologico,Anime,btooom.jpg,10
13,Kimi no na wa,"Mitsuha es una joven pueblerina cuyo padre participa en las elecciones para alcalde de la ciudad. Sin embargo, anhela la emoción de la vida de la ciudad y por eso tiene un deseo: «reencarnar en el chico guapo de sus sueños que seguro que se encuentra en Tokio». Un día, sueña con un chico tal y como desea pero ese chico en cuestión, Taki, de la gran ciudad, sueña a su vez con Mitsuha, una encantadora chica del campo. Taki y Mitsuha descubren un día que durante el sueño sus cuerpos se intercambian, y comienzan a comunicarse por medio de notas. A medida que consiguen superar torpemente un reto tras otro, se va creando entre los dos un vínculo que poco a poco se convierte en algo más romántico.
","Drama
",Romance,Fantasia,"OST
",kiminonawa.jpg,4
8,Nichijou,"La serie sigue las vidas de un grupo de estudiantes y su escuela. Aparecen varios elementos absurdos, como una chica robótica creada por una científica de 8 años, un chico que conduce una cabra para ir al instituto con su mayordomo, una chica que puede conseguir armas de fuego de la nada, un gato que habla y un viejo director que es un luchador experto. A pesar de esto, los estudiantes siguen llevando vidas normales.

","Comedia
",Recuentos de la vida,,"OP1
",nichijou.jpg,6
16,Psycho Pass,"En un futuro próximo, es posible medir de forma instantánea el estado mental de una persona, la personalidad y la probabilidad de que dicha persona vaya a cometer delitos gracias a un escáner psico-somático que realiza un escaneo de las funciones del cerebro y de las demás funciones biológicas y químicas del cuerpo, determinando el Psycho-Pass, un número asociado a un color en cada persona. Cuando esta probabilidad, medida como el índice de '"Coeficiente de Criminalidad'", es demasiado alta, es decir, posee un color muy oscuro y un número muy elevado, los individuos son perseguidos y detenidos con fuerza letal, si es necesario. Esta tarea es realizada por un equipo especial de potenciales delincuentes llamados Ejecutores, que son supervisados por oficiales de la policía conocidos como Inspectores. Los inspectores deben asegurarse de que los ejecutores en ejercicio cumplan con sus funciones dentro de los límites de la ley. Los ejecutores e inspectores emplean armas especiales llamadas '"dominadores'" diseñadas para disparar sólo contra aquellos con un coeficiente de criminalidad mayor de lo normal. La historia sigue a una Unidad de la División de la Oficina de Seguridad Pública e Investigación Criminal, el equivalente a la policía del tiempo actual, directamente responsable y administradora del trabajo de Inspectores y Ejecutores.6​

En Psycho-Pass se da a tratar el tema filosófico muy a menudo, desde la perspectiva del principal antagonista como desde el mismo sistema que rige la sociedad.
",Seinen,Thriller,Psicologico,Anime,psychopass.jpg,1
10,Yowamushi Pedal,"Sakamichi Onoda es un otaku que acaba de entrar en la preparatoria y hace planes para unirse al club de anime. En la escuela secundaria, Onoda no tenía amigos con los que hablar de anime, videojuegos, Akihabara y otras cosas otakus, por lo que tiene la esperanza de hacer buenos amigos en el club de anime, pero se entera de que éste ha sido disuelto. Con el fin de restablecer el club, trata de encontrar a otras 4 personas que quieran unirse.

Desde que era un niño pequeño, Onoda ha montado su mamachari ('"Mami Bike'" en el anime) - una bicicleta voluminosa con un marco pesado- que utiliza principalmente para ir a pasear, para recoger víveres y para ir a Akihabara (que está a 45 kilometros de su hogar, completando 90 kilometros en cada visita) para revisar o comprar cosas otakus. Su compañero de primer año, Shunsuke Imaizumi, un ciclista, ve a Onoda escalando un camino empinado con su mamachari.

Shōkichi Naruko visita Akihabara para conseguir algunos modelos de plástico de Gundam para sus hermanos menores cuando de pronto se encuentra con Onoda, quien llamó la atención de Naruko debido a la habilidad de Onoda con su mamachari, y más tarde se entera de que ambos van a la misma escuela. Luego de esto, Naruko trata de convencer a Onoda a unirse al club de ciclismo.
","Spokon
",Comedia,Escolar,"OP2
",yowamushi.jpeg,17
14,One Piece,"One Piece es una serie de animación japonesa que relata las aventuras de un extrovertido chico llamado Monkey D. Luffy, en su firme idea de alcanzar su sueño...ser el próximo Rey de los Piratas!!
Luffy no es un chico corriente, ya que debido a un extraño fruto que ingirió de pequeño llamado '"La fruta de diablo'", posee unos sorprendentes poderes de goma.

Sin embargo, para poder alcanzar este sueño, nuestro protagonista necesita encontrar a los mejores tripulantes para poner rumbo a Grand Line, uno de los lugares más peligrosos del mundo, y conseguir el gran tesoro del anterior Rey de los Piratas...El One Piece",Shounen,Accion,Comedia,Anime,onepiece.jpg,2
11,Haikyuu,"La historia da comienzo cuando Shōyō Hinata, aún siendo un estudiante de primaria, ve un partido de voleibol por la televisión, en el cual jugaba un jugador al que él se refiere como '"Pequeño Gigante'". Desde entonces, pretende convertirse en alguien como el '"Pequeño Gigante'" debido a que ambos son bajos de estatura y comienza a aficionarse por este deporte. Shōyō logra montar su propio club de voleibol en su escuela, pero resulta ser que es el único miembro. A pesar de este problema, no se rinde y entrena como puede por su cuenta. Finalmente, consigue que ingresen al club otros cinco miembros, con los cuales participa en su primer torneo. Sin embargo, son derrotados por el equipo favorito del campeonato, el mismo equipo al que pertenece Tobio Kageyama, un habilidoso joven que es apodado '"El rey de la cancha'". Desde ese entonces, surge una fuerte rivalidad entre Shōyo y Tobio. Por ello, Shōyō sigue entrenando con el objetivo de entrar al club de voleibol del Instituto Karasuno, en el cual una vez estudió el '"Pequeño Gigante'". Sin embargo, al graduarse y entrar a la preparatoria Karasuno, para gran sorpresa e irritación suya, se encuentra con que uno de los otros aspirantes al club de voleibol de primer año es el mismo Tobio Kageyama.

","Spokon
",Comedia,Escolar,Anime,haikyuu.jpg,20
7,Kill la Kill,"La historia se desarrolla en un instituto (Academia Honnoji) donde los estudiantes tienen uniformes (uniformes goku) que aumentan sus habilidades y dependiendo de la cantidad de fibras vivas de combate se catalogan mediante estrellas (10% 1 estrella, 20% 2 estrellas, 30% 3 estrellas). La presidenta del consejo estudiantil, Satsuki Kiryūin, impone las reglas por la fuerza con ayuda de los cuatro de élite. Sin embargo, una estudiante de intercambio llamada Ryuko Matoi se la encuentra en su camino, empuñando una espada de tijera y una prenda divina fabricada 100% de fibras vivas de combate al que bautiza como Senketsu (sangre fresca). Ryuko reta continuamente a Satsuki para saber la verdad de quien es el asesino de su padre, siendo que tras varios intentos fallidos Satsuki le promete que si derrota a todos los presidentes de los clubs, tendrá un enfrentamiento contra ella y le dará una respuesta.
","Accion
",Ecchi,,"OP1
",killlakill.jpg,15
